userid,departmentid
5183528,10780351
21314514,24642630
32547338,28044031
53565043,10780321
31488701,25151917
25808219,25431078
17194959,17194800
24367054,24367055
24148609,6219323
21457320,5935424
21302318,24169871
21863522,21863523
27680988,3791947
26459175,21579935
27119598,26534384
32548339,29585610
30814360,21724874
2633562,52678008
5235335,56178483
5230397,5230398
5214548,2769558
5179798,5228097
57346550,15387420
5221946,10780238
64141847,17657330
21048713,23838811
24148571,24148572
21315514,22785110
25946510,21842904
26642150,29578338
25160996,25160973
21294562,23350213
26753432,52677896
26940359,26940360
17565907,52678221
24850011,17339221
17159692,17194350
17802889,17156978
26573635,26569981
27109908,21642144
26507864,23229996
21799729,29830516
25340473,29737093
21817965,21841633
21608415,13172430
21307817,17138706
26589914,24441339
25237990,16803214
26106880,28170573
26503450,24858449
21842410,25064810
27078013,26942718
21314743,24148534
21299085,25161387
21802431,21183872
25163807,16974172
23928187,24796849
27395904,21830170
25157105,24790889
26557206,28531770
25216616,26548003
21720318,23646778
32966851,9998301
32901094,32600414
21861157,11983897
21832897,21832898
24648896,24642552
17661708,17656485
32860362,32956686
27245911,27245912
21847993,11430783
21845524,11430783
21315468,21315469
17618141,17657497
27191883,28532018
26890876,26890877
21625587,21625588
21842597,15073750
33280292,32861949
25050044,24649324
31586006,26607771
27188181,5521896
28461017,21525653
26505243,22714890
27107749,27108579
33406175,26419797
21832756,21320227
27092457,9998330
25334996,27176438
29182818,8341052
33410926,27245860
25224597,25225996
26549522,15297771
17656487,26647812
21840352,16850996
29296711,21842906
28681963,28430104
24383522,17818576
25160941,17818576
27407352,21536984
32556207,52678152
26992587,17804476
21844551,13635593
21847735,50342779
25305669,28293244
25544547,30210975
27130892,26536437
21840442,24285459
19876042,21862676
21592633,21720032
24982628,24012558
27191127,21757458
31817141,13635592
29169797,25151774
24439379,17588618
25143110,29894096
32666144,26925871
26503336,28420947
28073795,25165061
21844530,21852665
33402076,30198841
26527356,26534492
24624158,17655292
22390999,25163961
27352847,19290740
17654674,17656079
24253117,24352944
31463734,26484852
26885773,16815559
27194142,27192353
21374005,4745212
24441056,17734844
21304803,21304804
27128906,19875891
21573503,21367457
26476590,25218369
26526401,2771150
26792805,26642960
25216785,28759388
26883907,27828134
25053734,25053735
25151977,24642630
27829300,52678241
17194555,24431082
27235819,26635623
28456297,28456298
26501869,26547731
21531934,19876034
28556527,32824843
27174991,24346970
27765796,58450804
32524783,52678245
21835005,58450798
21305493,17571403
29298851,52426905
21831866,21831867
25650487,26534236
29264345,25956513
25160327,1245404
28455392,24648596
30971259,14150331
31213388,62818180
31205835,17758123
29873172,21256086
29632878,28181105
3411246,6976059
2833945,8857871
767169,53386661
6831097,22179691
7233402,7227138
4726468,27246214
5235889,9891616
5234879,429194
5242215,5235405
5230018,14763367
5229068,14069453
5233781,13887197
5233043,7472687
5232818,10778972
5221445,58226988
5189249,429194
5153314,26677578
5151428,25163545
11583294,24642238
12103404,21424066
10745586,21424066
8422208,5237171
9109539,10780181
16661310,57027552
52378680,3420517
56402636,25150280
55431629,5182512
21724952,21717245
30682830,21388559
29389883,29578338
8045868,17742675
4655189,5230386
5238063,25159473
5227479,52082084
5216476,12983263
5204291,1573473
12449994,25162521
16217233,21811455
53659198,21339732
51040329,6452180
59516491,5229266
25163459,17658595
21718303,13172430
21888598,13635592
25816920,21515519
29800912,28422206
1751107,4933858
2087687,21817052
7726821,54148645
4884109,4884110
4749756,26758468
5229088,14763384
5205816,10780123
5206413,15136639
5183818,14763313
5147793,10772172
51758922,24429288
27196315,25159314
302590,21215721
5225116,7487488
21729395,52207374
66081577,23252038
26955222,21293089
31857379,25161101
26454612,27403410
25490089,27758847
21737947,21737948
25151035,24649324
22061688,22061689
30544167,52426503
2118283,21729829
7072974,10772439
6938010,30343844
5228683,5228754
5228123,5235870
5181246,15136897
5145511,23445796
5152397,17200822
53938751,5172048
54071201,26548903
52063329,27175442
33032341,25150599
15297828,21308253
5335760,21862503
27194645,26547574
31735706,21862676
24423577,8302396
30777617,26939922
30693414,14497815
29675534,23945651
6100375,17138706
4759399,52678151
4721628,32859676
5242001,14758839
5239726,59501688
5227844,2422140
5232926,14767528
5213184,26371680
5172517,13887691
5145066,28353940
9220471,18037911
16307828,5230386
51540148,8857871
57707935,21293271
56620958,21844848
62352473,6495988
60719576,17742675
59741044,10772449
24574137,13635592
22734107,52207478
21839795,25160246
26535524,59247756
27086961,26640816
25196917,59247429
33380721,26722862
4024562,26642504
7134532,32737553
5241244,24452719
5238900,580580
5229719,5238003
50815045,14788217
27152027,4432916
25221786,26539770
31480731,32960009
5241304,68544
5238928,5239138
5233471,10780263
5221493,5237863
5183897,50598615
5151317,15136926
10487168,10779910
8765082,21843058
12989933,18037911
56402176,15136461
22636591,4933858
33248592,32957507
31158439,26912140
5227495,10778990
16307910,24648334
66470434,24319119
25417718,7863486
4758530,21250447
5240324,14763277
5240294,14763386
5217199,18037911
5152590,26494325
11663157,14767987
14541058,3634196
13230862,22237856
66770218,54144416
26529415,26624580
16187009,24346722
51067627,26755155
27131705,26534067
32650659,16853206
934784,24441339
4836098,64247221
5242112,53659181
65186270,23360646
10089317,21277119
1702743,28152409
4749942,21297272
21307601,25152943
5202493,18037911
5190801,14763315
5188750,5212715
3863234,27243048
25649809,21720047
5226199,5190800
52023816,53601637
65827000,32861828
58465222,21835536
27176630,26542046
26793804,26642960
3736369,22607264
4732257,13635594
26406381,25165076
33400819,21842196
11182925,28767364
64247227,21548075
25375207,27196822
25655614,27694027
26875320,26641993
66483517,19875889
5233500,30993854
26498210,21297272
12182038,13635594
5237924,14763315
27195198,28520415
32861444,32963600
25430423,27243048
4726358,31351454
2023393,21845186
24878319,63321230
5227656,10780353
26204389,26624425
26503472,26513709
5187109,2897741
27025164,26539285
8367331,25160184
2292424,29199377
21545514,21545515
21861306,21862561
27174180,25152844
32548929,32548930
31237434,28456604
29788797,2761084
30402789,30402790
5238966,4836711
8772066,31662800
8765143,8764988
16307916,33386947
28562343,19876034
51687424,23721823
3903375,21682000
26940130,21449497
21534642,23567385
24149288,24156628
21761454,52678221
25159680,23170327
21291232,17571317
24432092,24158494
25160492,25161460
21847145,21843787
24887697,17565930
21862506,21862507
27071825,25159920
27025506,24270969
27245403,24291620
21299988,25161437
27195807,27166454
21638064,21720822
27061929,16831885
21834501,21830170
25143338,24800250
27192764,28825326
26906983,24642630
25214969,21767948
21295636,26499824
25160945,23162152
26989589,24262633
27047133,24262633
27078075,29168645
21637162,21637163
27088324,26616160
26561146,25151917
28736833,21861092
33419770,32966358
24146984,21844968
21305207,50676303
26504562,26504563
25996133,21843134
26957029,27403410
21846586,21852627
28579789,24648334
21830449,21842373
21497889,21577451
21579915,21593833
31871442,24642790
21612649,21729480
27130952,14002731
24431103,15297635
27214799,4307814
27023065,26541023
32003035,2004
21290281,21719051
17655931,17804476
21842683,13635593
28725176,58603022
17814997,52678211
27184147,26547290
17655749,17657232
32544605,32544606
28419281,28419282
26149864,24440776
26485680,26547151
25951106,25441255
26506102,10780182
26964831,19875896
26640340,24432367
26539110,24432367
21826892,23353913
25316172,21843484
27234023,27234024
21820943,21607441
26538544,26539730
27088340,52038422
31921155,29852154
25307724,19290740
21279368,29369802
27123549,20997610
25151571,1928104
24431922,24431923
21312623,25160926
21631235,15297657
24423815,24433159
23666492,23796268
26540297,26540298
27070397,24821645
27173035,21762051
21511932,21531106
25428822,25428823
21724604,22960202
26548722,22282649
25217431,26549616
24572713,24572714
28078928,19876034
21854640,27118159
26073039,5239138
24137648,17168831
24441841,23755042
25725163,24440776
24430712,24378714
26892194,21297272
25163110,23613706
25538920,21544453
26619914,24224201
21825057,27118159
25611675,27403410
28559679,14763290
28456073,21240762
32861855,26557365
29603562,27187357
29405763,18060580
1469557,1105205
452959,33397189
5966056,13635592
5242876,14763313
5228510,10780351
5232734,10780340
5232342,30658020
5224554,1589385
5211750,1573473
5147426,26495243
5146018,18037911
11237911,25162111
16307716,17742675
12886359,13625381
53830333,10768990
62133339,17656537
61117133,21639149
60204945,24302247
25162075,24642986
26940488,28076087
30593960,23250363
2244075,26717162
4596042,26541648
5229421,6374558
5233721,54148645
5232534,10771660
5218575,15177866
5181137,14706763
5179048,5179049
5144957,25506629
59533147,21814076
24433678,24441411
21642812,21639718
25862487,21031487
30179677,25159314
2691596,23331608
1569695,28493927
7595920,66676983
7414308,21292678
5522078,24642718
5224717,22237856
5210459,10780122
5151576,5220554
9326083,17002381
12656338,24252538
1020931,30394292
2382800,28489745
1607240,25160456
5236753,5236754
8228344,32847823
5234795,10780369
62472868,10780273
54475412,12578303
5237172,1864454
26800512,25160065
21531706,19876034
27194281,27670089
21831023,24407608
24429295,65698225
27076947,26641960
3349059,26641194
3902112,17002381
16661288,16661289
66103962,28767364
11875900,14812379
29414060,56758740
26331002,51776096
61667278,26547322
5229233,5229234
5235002,15204026
21814926,13635591
32743059,18114496
33012133,31061571
29471393,55700494
30171493,52678219
884810,51776003
6943622,24105723
5922758,30343844
5235604,5236434
5234712,52277005
5241855,10780103
5234460,5226805
5233451,5230386
5232538,10780343
5222007,10780190
5213254,5236809
5203789,13887012
5179658,10768708
5165409,27673242
5155017,10779296
5159713,4143396
10453762,33419524
14438883,22050800
53129454,17327568
51893810,17138706
55631801,17656537
54777512,17657260
62458829,32861947
59089491,27072294
66124004,21852719
26643772,24935455
26642281,22790281
26642297,59247846
26485267,17200565
27187091,24562877
27152680,27260257
27088444,26575090
25217926,26636149
31356950,26634915
29659610,25151638
8321462,6936732
6030414,17742705
5238261,5238472
5239675,14763272
5217168,18037911
14617091,17742675
13130587,9043250
54384775,23586400
57422386,21097660
57412904,27694027
61028397,5521630
59224969,29404934
59071204,52244570
27190242,17660778
5322214,14616196
5181583,10780190
5169036,59818289
56717871,52799425
61240905,18624912
28178144,28491462
4928372,5239937
8642472,65777760
21308125,2208585
28114682,30942396
25946584,29293081
5905372,17656036
5234139,5234140
5231398,10780278
10902692,21861279
10210674,25157324
13614583,25164283
21312638,29408250
21309220,31241792
27211170,18114496
27225271,24432367
27081399,27156427
29401686,32925852
27154234,26541774
60551328,25162131
59177289,13635593
27682993,21314029
32552172,31061571
3454363,25642116
9125741,25151695
9258735,29272280
4704107,25163802
8765182,8764990
32235206,33419645
61815319,26755155
5231910,1851653
65594229,29645702
64024162,26549530
7671683,31594037
54038433,29784263
66567598,21531129
58931519,17657330
5222143,5228953
5209232,23268318
66690768,13635594
64661342,26644665
29357937,19876045
26528563,26528564
5231856,59818295
4805451,17200822
51373784,29137165
2396960,21292678
26955296,26642298
5221554,10780278
21817318,21843439
25420776,26547574
26707928,26707929
4749019,33386947
27146443,26914726
25880614,27228003
58416566,26755155
30465687,21682000
5232565,10780189
